id	name	category
NCBIGene:25011407	C770_RS20320	biolink:Gene
NCBIGene:94333731	IUM83_19500	biolink:Gene
EC:1.1.1.337	"\""L-2-hydroxycarboxylate dehydrogenase (NAD(+))\"""	biolink:MolecularActivity
NCBIGene:69653600	acpS	biolink:Gene
MESH:C438848	2-phosphosulfolactate phosphatase	biolink:ChemicalEntity
NCBIGene:93265213	cho	biolink:Gene
NCBIGene:20313385	HMPREF1120_08746	biolink:Gene
NCBIGene:36557721	P170DRAFT_440192	biolink:Gene
NCBIGene:34291711	ettA	biolink:Gene
NCBIGene:11848140	KPHS_31190	biolink:Gene
NCBIGene:11849672	KPHS_46170	biolink:Gene
NCBIGene:879112	pqqC	biolink:Gene
NCBIGene:1252136	rnk	biolink:Gene
NCBIGene:948008	uspB	biolink:Gene
NCBIGene:948007	uspA	biolink:Gene
NCBIGene:69282920	HZS52_RS15910	biolink:Gene
NCBIGene:71995201	NEMAJ01_0632	biolink:Gene
NCBIGene:947242	truC	biolink:Gene
NCBIGene:97290043	IP358_RS05025	biolink:Gene
NCBIGene:36399813	PHALS_04758	biolink:Gene
NCBIGene:1208801	ispZ	biolink:Gene
NCBIGene:1023923	pqiB	biolink:Gene
NCBIGene:11849227	KPHS_41790	biolink:Gene
NCBIGene:1024189	chaB	biolink:Gene
NCBIGene:38738178	MRET_1412	biolink:Gene
NCBIGene:11845612	KPHS_06220	biolink:Gene
NCBIGene:39989872	TM35_000431930	biolink:Gene
NCBIGene:11637812	dksA	biolink:Gene
NCBIGene:1252492	focA	biolink:Gene
NCBIGene:55966960	GMORB2_0730	biolink:Gene
NCBIGene:70108115	SCDLUD_002798	biolink:Gene
NCBIGene:1024367	dkgB	biolink:Gene
NCBIGene:40319947	Tco025E_06336	biolink:Gene
NCBIGene:75160996	LK408_RS02375	biolink:Gene
NCBIGene:41354873	EUBELI_RS00385	biolink:Gene
NCBIGene:87591825	BAU28_RS10510	biolink:Gene
MESH:D042964	Acyl-CoA Dehydrogenase	biolink:ChemicalEntity
NCBIGene:7331739	CCNA_01679	biolink:Gene
NCBIGene:3920627	SAOUHSC_01524	biolink:Gene
NCBIGene:87104762	ALW85_RS08320	biolink:Gene
NCBIGene:75093566	iolI	biolink:Gene
NCBIGene:97479580	rbsD	biolink:Gene
NCBIGene:77941840	grcA	biolink:Gene
NCBIGene:121485804	PDCD5	biolink:Gene
NCBIGene:60893294	mapP	biolink:Gene
GO:0102041	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase	biolink:MolecularActivity
NCBIGene:77008248	DYE26_RS11575	biolink:Gene
NCBIGene:94491052	terL	biolink:Gene
MESH:C088823	tRNA 2-selenouridine synthase	biolink:ChemicalEntity
NCBIGene:110093605	LOC110093605	biolink:Gene
NCBIGene:59305221	FTJAE_6349	biolink:Gene
RHEA:42788	cytidine(2498) in 23S rRNA + S-adenosyl-L-methionine = 2'-O-methylcytidine(2498) in 23S rRNA + S-adenosyl-L-homocysteine + H(+)	biolink:MolecularActivity
NCBIGene:34448272	ABOM_004882	biolink:Gene
NCBIGene:70245552	BGW36DRAFT_370559	biolink:Gene
NCBIGene:8672884	Xfas53_gene41	biolink:Gene
NCBIGene:104928726	trmt12	biolink:Gene
NCBIGene:77239913	mocA	biolink:Gene
NCBIGene:878563	PA0150	biolink:Gene
NCBIGene:20310243	HMPREF1120_05604	biolink:Gene
NCBIGene:57366649	HN015_RS08835	biolink:Gene
NCBIGene:17085382	Gasu_59560	biolink:Gene
NCBIGene:37228835	BO80DRAFT_495810	biolink:Gene
NCBIGene:3509827	AFUA_1G13610	biolink:Gene
NCBIGene:26632907	AVV02_gp064	biolink:Gene
NCBIGene:69023014	BDCG_00200	biolink:Gene
NCBIGene:42053566	FPRO_08690	biolink:Gene
EC:1.16.1.10	"\""ferric-chelate reductase [NAD(P)H]\"""	biolink:MolecularActivity
NCBIGene:95618942	JK199_RS14995	biolink:Gene
NCBIGene:915951	tusD	biolink:Gene
PR:000024145	protein TusC	biolink:Protein
PR:000024144	protein TusB	biolink:Protein
NCBIGene:55971105	GMORB2_4877	biolink:Gene
MESH:C035182	thiamin kinase	biolink:ChemicalEntity
NCBIGene:1253905	mepA	biolink:Gene
NCBIGene:916853	arnT	biolink:Gene
NCBIGene:77206366	bamC	biolink:Gene
NCBIGene:75131707	FOY94_RS00400	biolink:Gene
NCBIGene:19180299	A1O7_05716	biolink:Gene
NCBIGene:55147642	PBANKA_0102300	biolink:Gene
NCBIGene:11847509	KPHS_24910	biolink:Gene
NCBIGene:11846822	KPHS_18070	biolink:Gene
NCBIGene:16074734	PTSG_04836	biolink:Gene
NCBIGene:61763204	dam	biolink:Gene
NCBIGene:11849406	KPHS_43550	biolink:Gene
NCBIGene:11639757	BDGL_001576	biolink:Gene
NCBIGene:72830623	C1N69_RS03740	biolink:Gene
NCBIGene:1252067	fimH	biolink:Gene
NCBIGene:92766234	EL339_RS24625	biolink:Gene
NCBIGene:11637782	yifB	biolink:Gene
NCBIGene:85226101	ECM4_2	biolink:Gene
NCBIGene:19948256	SDRG_07529	biolink:Gene
NCBIGene:1271668	LOC1271668	biolink:Gene
NCBIGene:1252579	ycbY	biolink:Gene
MESH:C023196	tRNA (guanine(10)-N(2))-dimethyltransferase	biolink:ChemicalEntity
PR:000023171	type IV methyl-directed restriction enzyme EcoKMcrB subunit	biolink:Protein
NCBIGene:79714024	QA043_gp54	biolink:Gene
NCBIGene:17089565	Gasu_18840	biolink:Gene
NCBIGene:11848474	KPHS_34480	biolink:Gene
NCBIGene:90543147	KQH81_RS00325	biolink:Gene
NCBIGene:11848558	KPHS_35270	biolink:Gene
NCBIGene:11433531	LOC11433531	biolink:Gene
NCBIGene:1026557	insB	biolink:Gene
MESH:D019895	Transposases	biolink:ChemicalEntity
PR:000022599	probable [Fe-S]-dependent transcriptional repressor FeoC	biolink:Protein
NCBIGene:96754695	K7396_RS28015	biolink:Gene
PR:000022683	dihydroneopterin triphosphate 2'-epimerase	biolink:Protein
NCBIGene:20304666	HMPREF1120_00027	biolink:Gene
NCBIGene:36527451	BDW47DRAFT_95117	biolink:Gene
NCBIGene:31847105	GAL_RS13380	biolink:Gene
EC:3.4.11.23	"\""PepB aminopeptidase\"""	biolink:MolecularActivity
NCBIGene:88182166	CNBG_6063	biolink:Gene
PR:000024255	zinc resistance-associated protein	biolink:Protein
NCBIGene:879143	arnB	biolink:Gene
NCBIGene:916969	cusF	biolink:Gene
EC:1.7.2.3	"\""trimethylamine-N-oxide reductase\"""	biolink:MolecularActivity
NCBIGene:89490977	V6066_RS14535	biolink:Gene
NCBIGene:19897871	W97_00560	biolink:Gene
NCBIGene:11638857	shiA	biolink:Gene
NCBIGene:11639289	pcaK	biolink:Gene
NCBIGene:66582931	AMC91_RS09940	biolink:Gene
NCBIGene:917136	pncA	biolink:Gene
NCBIGene:8512561	purT	biolink:Gene
NCBIGene:102563420	AJM1	biolink:Gene
NCBIGene:57334318	caiD	biolink:Gene
MESH:C022537	ribonuclease E	biolink:ChemicalEntity
NCBIGene:1209013	CBU_1111	biolink:Gene
NCBIGene:1254354	mltB	biolink:Gene
NCBIGene:1254635	mltC	biolink:Gene
NCBIGene:1253318	emtA	biolink:Gene
NCBIGene:1025194	slt	biolink:Gene
NCBIGene:81602141	N7458_008516	biolink:Gene
NCBIGene:93520717	rsmD	biolink:Gene
EC:3.6.1.65	"\""(d)CTP diphosphatase\"""	biolink:MolecularActivity
NCBIGene:73347425	CLUP02_13476	biolink:Gene
NCBIGene:11847854	KPHS_28360	biolink:Gene
NCBIGene:17110823	ACAM_RS08270	biolink:Gene
NCBIGene:127158110	LOC127158110	biolink:Gene
NCBIGene:11637769	BDGL_003116	biolink:Gene
NCBIGene:40317719	Tco025E_04108	biolink:Gene
NCBIGene:916498	ptsP	biolink:Gene
NCBIGene:6644933	nis	biolink:Gene
MESH:C038937	dipeptidase	biolink:ChemicalEntity
NCBIGene:77789428	NCS54_00347900	biolink:Gene
NCBIGene:55966959	GMORB2_0729	biolink:Gene
MESH:C018754	(acyl-carrier-protein) phosphodiesterase	biolink:ChemicalEntity
NCBIGene:57334950	yfbR	biolink:Gene
NCBIGene:19892727	BBA_09715	biolink:Gene
NCBIGene:97556312	WDY75_RS19665	biolink:Gene
NCBIGene:119115887	adi1	biolink:Gene
NCBIGene:29777791	PGSY75_1313500	biolink:Gene
NCBIGene:55971076	GMORB2_4848	biolink:Gene
NCBIGene:11636812	rutG	biolink:Gene
NCBIGene:75220212	NE851_RS21945	biolink:Gene
NCBIGene:97223809	AB9L18_RS06805	biolink:Gene
NCBIGene:917732	ycaO	biolink:Gene
NCBIGene:69755941	LGM30_RS16050	biolink:Gene
NCBIGene:70249670	BGW36DRAFT_417481	biolink:Gene
NCBIGene:97017062	aepY	biolink:Gene
NCBIGene:945072	puuB	biolink:Gene
EC:1.2.1.99	"\""4-(gamma-glutamylamino)butanal dehydrogenase\"""	biolink:MolecularActivity
RHEA:18397	tRNA(Glx) + L-glutamate + ATP = L-glutamyl-tRNA(Glx) + AMP + diphosphate	biolink:MolecularActivity
NCBIGene:93549724	rmuC	biolink:Gene
NCBIGene:916075	lptA	biolink:Gene
NCBIGene:57956378	FHY28_RS05225	biolink:Gene
NCBIGene:67182850	FBAL_RS13470	biolink:Gene
NCBIGene:11846789	KPHS_17740	biolink:Gene
NCBIGene:45218041	lctO	biolink:Gene
MESH:C019626	agmatine deiminase	biolink:ChemicalEntity
MESH:D043382	DNA-Formamidopyrimidine Glycosylase	biolink:ChemicalEntity
NCBIGene:84663497	NLZ15_RS02735	biolink:Gene
NCBIGene:87004767	tus	biolink:Gene
NCBIGene:67485234	tesB	biolink:Gene
NCBIGene:89584932	exoX	biolink:Gene
MESH:C038225	recE protein, E coli	biolink:ChemicalEntity
NCBIGene:55847469	ATI14_RS20925	biolink:Gene
NCBIGene:115727895	LOC115727895	biolink:Gene
NCBIGene:63970879	BLR40_RS07300	biolink:Gene
NCBIGene:11638389	dctA1	biolink:Gene
MESH:C021548	melibiose permease	biolink:ChemicalEntity
NCBIGene:86861213	ttdT	biolink:Gene
NCBIGene:946973	purN	biolink:Gene
PR:000024147	sulfurtransferase TusE	biolink:Protein
NCBIGene:93310940	I6L72_RS06010	biolink:Gene
NCBIGene:128218127	LOC128218127	biolink:Gene
PR:000022496	cysteine/O-acetylserine efflux protein	biolink:Protein
NCBIGene:912651	leuE	biolink:Gene
RHEA:42744	guanosine(1835) in 23S rRNA + S-adenosyl-L-methionine = N(2)-methylguanosine(1835) in 23S rRNA + S-adenosyl-L-homocysteine + H(+)	biolink:MolecularActivity
RHEA:42756	cytidine(1407) in 16S rRNA + S-adenosyl-L-methionine = 5-methylcytidine(1407) in 16S rRNA + S-adenosyl-L-homocysteine + H(+)	biolink:MolecularActivity
NCBIGene:31488260	lsrG	biolink:Gene
NCBIGene:917323	lsrR	biolink:Gene
NCBIGene:114653777	exosc4	biolink:Gene
NCBIGene:93752624	stpA	biolink:Gene
PR:000023529	phenylalanine-specific permease	biolink:Protein
NCBIGene:61764489	proY	biolink:Gene
NCBIGene:1027514	yabF	biolink:Gene
NCBIGene:88814626	kefB	biolink:Gene
NCBIGene:93035713	kefG	biolink:Gene
NCBIGene:61228448	frsA	biolink:Gene
NCBIGene:110104591	LOC110104591	biolink:Gene
NCBIGene:45623412	arsH	biolink:Gene
NCBIGene:111462473	LOC111462473	biolink:Gene
NCBIGene:914096	impK	biolink:Gene
NCBIGene:914109	impJ	biolink:Gene
NCBIGene:914121	impH	biolink:Gene
NCBIGene:914127	impC	biolink:Gene
NCBIGene:70582102	DX498_RS03565	biolink:Gene
NCBIGene:93894668	crl	biolink:Gene
NCBIGene:13022224	PY04_RS05135	biolink:Gene
PR:000033557	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase	biolink:Protein
NCBIGene:945229	uspG	biolink:Gene
NCBIGene:1023752	ompX	biolink:Gene
NCBIGene:93274691	cof	biolink:Gene
NCBIGene:95762447	hspQ	biolink:Gene
PR:000023178	glucans biosynthesis protein C	biolink:Protein
NCBIGene:97397306	msyB	biolink:Gene
NCBIGene:11846968	KPHS_19500	biolink:Gene
NCBIGene:66275011	bhsA	biolink:Gene
NCBIGene:86946005	nudJ	biolink:Gene
MESH:C020835	guanidinobutyrase	biolink:ChemicalEntity
MESH:C023646	cytochrome b561	biolink:ChemicalEntity
NCBIGene:57334643	norV	biolink:Gene
NCBIGene:54281369	BU24DRAFT_357890	biolink:Gene
NCBIGene:63971061	BLR40_RS08210	biolink:Gene
NCBIGene:10912105	Tsp_01796	biolink:Gene
MESH:D001619	beta-N-Acetylhexosaminidases	biolink:ChemicalEntity
NCBIGene:27369615	RHTO_05602	biolink:Gene
NCBIGene:67466613	pbpC	biolink:Gene
NCBIGene:76428734	pbpA	biolink:Gene
MESH:C080868	ribonuclease R	biolink:ChemicalEntity
NCBIGene:136314586	EXOSC7	biolink:Gene
MESH:C021420	hydroxyproline epimerase	biolink:ChemicalEntity
NCBIGene:843024	TRM22	biolink:Gene
NCBIGene:83666389	PW274_RS28240	biolink:Gene
EC:2.3.1.251	"\""lipid IVA palmitoyltransferase\"""	biolink:MolecularActivity
NCBIGene:56893020	lpxP	biolink:Gene
NCBIGene:25564016	AMSG_04476	biolink:Gene
UMLS:C0119452	Glucosyltransferase	biolink:ChemicalEntity
MESH:C085652	O-antigen polymerase	biolink:ChemicalEntity
NCBIGene:916852	arnD	biolink:Gene
NCBIGene:25726488	MNEG_0370	biolink:Gene
NCBIGene:75186780	KXJ80_RS03060	biolink:Gene
MESH:C099692	trehalose synthase	biolink:ChemicalEntity
PR:000022614	ferric siderophore reductase	biolink:Protein
NCBIGene:43605547	epr	biolink:Gene
MESH:C120585	cyanophycinase	biolink:ChemicalEntity
PR:000022615	cation-efflux pump FieF	biolink:Protein
MESH:C094587	oligoribonuclease	biolink:ChemicalEntity
NCBIGene:103954617	LOC103954617	biolink:Gene
NCBIGene:61298148	BT797_RS22615	biolink:Gene
MESH:C032772	1,2-didehydropipecolate reductase	biolink:ChemicalEntity
NCBIGene:114518	Slc7a10	biolink:Gene
NCBIGene:77224600	KCG39_RS01490	biolink:Gene
EC:2.4.1.346	"\""phosphatidyl-myo-inositol dimannoside synthase\"""	biolink:MolecularActivity
MESH:C068701	KRE2 protein, S cerevisiae	biolink:ChemicalEntity
PR:000034064	probable endopeptidase NlpC	biolink:Protein
NCBIGene:78224835	ddc	biolink:Gene
NCBIGene:9095704	PAAG_05727	biolink:Gene
UMLS:C0312296	L-arabinonate dehydratase	biolink:ChemicalEntity
NCBIGene:38423701	aldhT	biolink:Gene
NCBIGene:947261	gudX	biolink:Gene
NCBIGene:94196828	BcabD6B2_47820	biolink:Gene
NCBIGene:80142630	QEH43_gp014	biolink:Gene
NCBIGene:82299975	QVC96_RS08155	biolink:Gene
NCBIGene:912852	plaP	biolink:Gene
PR:000023276	murein peptide amidase A	biolink:Protein
NCBIGene:945904	uspE	biolink:Gene
NCBIGene:108768847	LOC108768847	biolink:Gene
NCBIGene:945948	uspF	biolink:Gene
NCBIGene:946404	uspC	biolink:Gene
NCBIGene:24878789	mttB	biolink:Gene
NCBIGene:94687011	RYH70_RS11290	biolink:Gene
NCBIGene:74431027	CINS_RS01030	biolink:Gene
NCBIGene:8049085	CD36_73970	biolink:Gene
NCBIGene:116930878	LOC116930878	biolink:Gene
NCBIGene:945211	ybdL	biolink:Gene
NCBIGene:1281164	LOC1281164	biolink:Gene
NCBIGene:93247428	panF	biolink:Gene
NCBIGene:58561910	GYH29_RS21070	biolink:Gene
NCBIGene:915878	rtcR	biolink:Gene
NCBIGene:95460037	ccrA	biolink:Gene
NCBIGene:128405440	IMP4	biolink:Gene
NCBIGene:14007533	F372_gp43	biolink:Gene
NCBIGene:70113965	RIB7	biolink:Gene
NCBIGene:879217	PA0775	biolink:Gene
NCBIGene:878567	PA0774	biolink:Gene
MESH:C082765	aflatoxin B1 aldehyde reductase	biolink:ChemicalEntity
RHEA:16353	taurine + 2-oxoglutarate = sulfoacetaldehyde + L-glutamate	biolink:MolecularActivity
NCBIGene:112169358	LOC112169358	biolink:Gene
EC:2.1.1.200	"\""tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase\"""	biolink:MolecularActivity
NCBIGene:63680555	SPBR_07380	biolink:Gene
GO:0008121	ubiquinol-cytochrome-c reductase activity	biolink:MolecularActivity
NCBIGene:57351470	rodZ	biolink:Gene
NCBIGene:914278	mdtO	biolink:Gene
NCBIGene:85160243	aaeA	biolink:Gene
NCBIGene:11639005	tauA	biolink:Gene
NCBIGene:67893988	gpmI	biolink:Gene
NCBIGene:913801	erpA	biolink:Gene
NCBIGene:100281175	LOC100281175	biolink:Gene
PR:000033208	formate hydrogenlyase subunit 2	biolink:Protein
NCBIGene:66273207	hycC	biolink:Gene
PR:000022956	formate hydrogenlyase subunit 4	biolink:Protein
NCBIGene:11849183	KPHS_41350	biolink:Gene
NCBIGene:914691	fhlA	biolink:Gene
NCBIGene:66543914	pglC	biolink:Gene
MESH:C019713	alpha-N-arabinofuranosidase	biolink:ChemicalEntity
NCBIGene:134435319	fuca2	biolink:Gene
RHEA:43220	guanosine(1516) in 16S rRNA + S-adenosyl-L-methionine = N(2)-methylguanosine(1516) in 16S rRNA + S-adenosyl-L-homocysteine + H(+)	biolink:MolecularActivity
NCBIGene:73327245	ColSpa_06443	biolink:Gene
NCBIGene:55970424	GMORB2_4196	biolink:Gene
NCBIGene:4337694	LOC4337694	biolink:Gene
PR:000024172	glucuronide carrier protein	biolink:Protein
MESH:C100489	maltokinase	biolink:ChemicalEntity
MESH:C026249	fumarylpyruvate hydrolase	biolink:ChemicalEntity
NCBIGene:915511	xanP	biolink:Gene
NCBIGene:11846045	KPHS_10470	biolink:Gene
NCBIGene:19011277	Bathy16g01880	biolink:Gene
NCBIGene:27797290	eat	biolink:Gene
NCBIGene:887517	pitA	biolink:Gene
NCBIGene:7461203	LOC7461203	biolink:Gene
NCBIGene:1027774	ecnB	biolink:Gene
RHEA:47972	dTDP-4-dehydro-6-deoxy-alpha-D-glucose = dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose + H2O	biolink:MolecularActivity
NCBIGene:71059163	BSTAB16_RS35015	biolink:Gene
NCBIGene:57428172	rffC	biolink:Gene
NCBIGene:66273864	wcaM	biolink:Gene
NCBIGene:81367808	N7509_004191	biolink:Gene
NCBIGene:97345743	uraD	biolink:Gene
MESH:C019659	allantoinase	biolink:ChemicalEntity
NCBIGene:888714	wbbL1	biolink:Gene
MESH:C432587	thiosulfate dehydrogenase	biolink:ChemicalEntity
NCBIGene:80098285	QE320_gp193	biolink:Gene
MESH:D048809	alpha-N-Acetylgalactosaminidase	biolink:ChemicalEntity
NCBIGene:949049	preT	biolink:Gene
UMLS:C0312308	3-Hydroxybutyryl-CoA dehydratase	biolink:ChemicalEntity
EC:1.6.3.3	"\""NADH oxidase (H2O2-forming)\"""	biolink:MolecularActivity
MESH:C121837	mycothione reductase	biolink:ChemicalEntity
MESH:C020028	L-erythro-3,5-diaminohexanoate dehydrogenase	biolink:ChemicalEntity
MESH:C021415	4-hydroxy-2-oxoglutarate aldolase	biolink:ChemicalEntity
NCBIGene:96958106	V7O59_RS06295	biolink:Gene
NCBIGene:20308542	HMPREF1120_03903	biolink:Gene
NCBIGene:94844517	hndD	biolink:Gene
PUBCHEM.COMPOUND:78120390	Alcohol Dehydrogenase	biolink:SmallMolecule
NCBIGene:77241049	hpdB	biolink:Gene
NCBIGene:86823194	hpdC	biolink:Gene
UMLS:C0312235	Triphosphatase	biolink:ChemicalEntity
RHEA:23568	(2E)-decenoyl-[ACP] = (3Z)-decenoyl-[ACP]	biolink:MolecularActivity
NCBIGene:69485392	FOB24_RS06645	biolink:Gene
NCBIGene:103988886	LOC103988886	biolink:Gene
MESH:D000263	Adenylate Kinase	biolink:ChemicalEntity
NCBIGene:73327814	ColSpa_07012	biolink:Gene
NCBIGene:47656764	BSZ04_RS16095	biolink:Gene
MESH:C415834	N,N'-diacetylchitobiose phosphorylase	biolink:ChemicalEntity
NCBIGene:107029162	LOC107029162	biolink:Gene
NCBIGene:61382053	csrD	biolink:Gene
NCBIGene:61409549	zapD	biolink:Gene
NCBIGene:54337474	GL218_02948	biolink:Gene
NCBIGene:92880941	PA08_RS07275	biolink:Gene
PR:000033154	ribosomal protein uL16 3-hydroxylase	biolink:Protein
NCBIGene:95581892	vanC	biolink:Gene
NCBIGene:92926539	RSV35_RS23230	biolink:Gene
PR:000022251	chaperone modulatory protein CbpM	biolink:Protein
NCBIGene:86976323	LY264_RS12075	biolink:Gene
RHEA:47612	a 1,2-diacyl-sn-glycerol + UDP-alpha-D-glucose = a 1,2-diacyl-3-O-(alpha-D-glucopyranosyl)-sn-glycerol + UDP + H(+)	biolink:MolecularActivity
NCBIGene:39474013	PLA107_RS01910	biolink:Gene
NCBIGene:61407075	tomB	biolink:Gene
PR:000033644	inner membrane protein YgfX	biolink:Protein
NCBIGene:45715825	menI	biolink:Gene
NCBIGene:109814022	LOC109814022	biolink:Gene
NCBIGene:69754511	pmrD	biolink:Gene
NCBIGene:56945229	mgrA	biolink:Gene
MESH:C022700	sugar-phosphatase	biolink:ChemicalEntity
NCBIGene:882784	pfeA	biolink:Gene
NCBIGene:5521647	LOC5521647	biolink:Gene
PR:000022232	biofilm regulator BssR	biolink:Protein
NCBIGene:86871525	ywaD	biolink:Gene
NCBIGene:944858	lapB	biolink:Gene
NCBIGene:71979177	JR316_0012857	biolink:Gene
NCBIGene:103460436	fktn	biolink:Gene
NCBIGene:97397778	sorE	biolink:Gene
NCBIGene:55487425	CO076_RS02760	biolink:Gene
NCBIGene:75279125	I6I48_RS31875	biolink:Gene
NCBIGene:2525	FUT3	biolink:Gene
NCBIGene:94226930	KRP23_5984	biolink:Gene
RHEA:22356	oxaloacetate + diphosphate = phosphoenolpyruvate + phosphate + CO2	biolink:MolecularActivity
NCBIGene:111695408	LOC111695408	biolink:Gene
PR:000022204	cellulose synthase operon protein C	biolink:Protein
MESH:D015720	5'-Nucleotidase	biolink:ChemicalEntity
MESH:C018774	adenine deaminase	biolink:ChemicalEntity
NCBIGene:945470	ybjI	biolink:Gene
NCBIGene:93341782	CH354_RS11270	biolink:Gene
MESH:C060720	diguanylate cyclase	biolink:ChemicalEntity
RHEA:48732	[CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-Cys + H2O = [CysO sulfur-carrier protein]-C-terminal Gly-Gly + L-cysteine + H(+)	biolink:MolecularActivity
RHEA:48740	[CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)SH + O-phospho-L-serine = [CysO sulfur-carrier protein]-Gly-NH-CH2-C(O)-S-L-Cys + phosphate	biolink:MolecularActivity
RHEA:30923	ADP-alpha-D-glucose + (R)-glycerate = (2R)-2-O-(alpha-D-glucopyranosyl)-glycerate + ADP + H(+)	biolink:MolecularActivity
RHEA:38863	sucrose 6(F)-phosphate + phosphate = beta-D-fructose 6-phosphate + alpha-D-glucose 1-phosphate	biolink:MolecularActivity
RHEA:43092	uridine(2479) in 23S rRNA + S-adenosyl-L-methionine = 2'-O-methyluridine(2479) in 23S rRNA + S-adenosyl-L-homocysteine + H(+)	biolink:MolecularActivity
MESH:C032258	tagatose kinase	biolink:ChemicalEntity
NCBIGene:131206106	Zasp66	biolink:Gene
NCBIGene:61080203	BrL25_RS18210	biolink:Gene
UMLS:C0069147	nucleoside kinase	biolink:ChemicalEntity
MESH:C022408	phosphoglycolate phosphatase	biolink:ChemicalEntity
NCBIGene:25405653	iolN	biolink:Gene
NCBIGene:126816027	LOC126816027	biolink:Gene
MESH:C023315	3-hydroxybenzoate-6-hydroxylase	biolink:ChemicalEntity
NCBIGene:88625513	oleD	biolink:Gene
RHEA:52240	2 Mn(2+) + O2 + 2 H2O = 2 MnO2 + 4 H(+)	biolink:MolecularActivity
EC:1.6.3.4	"\""NADH oxidase (H2O-forming)\"""	biolink:MolecularActivity
RHEA:56860	a medium-chain 3-oxoacyl-[ACP] + dihydroxyacetone phosphate = a 2-oxo-3-(phosphooxy)propyl medium-chain 3-oxoalkanoate + holo-[ACP]	biolink:MolecularActivity
RHEA:53504	5-amino-1-(5-phospho-beta-D-ribosyl)imidazole + AH2 + S-adenosyl-L-methionine = 5-hydroxybenzimidazole + 5'-deoxyadenosine + formate + L-methionine + A + NH4(+) + phosphate + 2 H(+)	biolink:MolecularActivity
NCBIGene:136871678	LOC136871678	biolink:Gene
NCBIGene:63998632	IYN88_RS16625	biolink:Gene
MESH:C050901	oxamate carbamoyltransferase	biolink:ChemicalEntity
NCBIGene:93154675	hpxW	biolink:Gene
NCBIGene:915564	envC	biolink:Gene
NCBIGene:947533	glgS	biolink:Gene
NCBIGene:133771690	TRMO	biolink:Gene
MESH:C022551	D-ribulokinase	biolink:ChemicalEntity
EC:3.1.1.104	"\""5-phospho-D-xylono-1,4-lactonase\"""	biolink:MolecularActivity
NCBIGene:34311806	apnO	biolink:Gene
RHEA:57052	3-oxoisoapionate + H(+) = L-erythrulose + CO2	biolink:MolecularActivity
RHEA:14733	Ag(+)(in) + ATP + H2O = Ag(+)(out) + ADP + phosphate + H(+)	biolink:MolecularActivity
NCBIGene:71976731	JR316_0010411	biolink:Gene
RHEA:59140	N(5)-[(S)-citryl]-D-ornithine + citrate + ATP = staphyloferrin A + AMP + diphosphate + H(+)	biolink:MolecularActivity
NCBIGene:78507197	CKV65_RS05825	biolink:Gene
UMLS:C0315124	Clostridium leptum	biolink:OrganismTaxon
NCBITaxon:841	Roseburia	biolink:OrganismTaxon
UMLS:C4104174	Family Eggerthellaceae	biolink:OrganismTaxon
NCBITaxon:580596	Butyricicoccus	biolink:OrganismTaxon
UMLS:C1210564	Lachnospiraceae	biolink:OrganismTaxon
NCBITaxon:1971605	Faecalibacterium sp.	biolink:OrganismTaxon
NCBITaxon:765821	uncultured Blautia sp.	biolink:OrganismTaxon
NCBITaxon:1363	Lactococcus garvieae	biolink:OrganismTaxon
NCBITaxon:40520	Blautia obeum	biolink:OrganismTaxon
NCBITaxon:186802	Eubacteriales	biolink:OrganismTaxon
NCBITaxon:61171	Holdemania filiformis	biolink:OrganismTaxon
NCBITaxon:1485	Clostridium	biolink:OrganismTaxon
NCBITaxon:1506	Clostridium sp.	biolink:OrganismTaxon
NCBITaxon:1550024	Ruthenibacterium lactatiformans	biolink:OrganismTaxon
NCBITaxon:102106	Collinsella	biolink:OrganismTaxon
UMLS:C2584567	Family Ruminococcaceae	biolink:OrganismTaxon
